"ss_id","ss_name","address","gov_id","city_id","longitude","latitude","pversion","ptype"
"1061795","绿地·香颂","秀沿西路218弄","802","791","121.534173","31.130619","2019/9/11","{9,3}"
"1061809","万科清林径","新环东路99号","802","791","121.65645","31.024297","2019/9/11","{4,1}"
"1062109","绿城·玉兰公馆","春源路58弄","802","791","121.648666","31.210071","2019/9/11","{9,2}"
"1062018","绿城·御园","兰谷路2777弄","802","791","121.594355","31.292812","2019/9/11","{9,2}"
"1062042","保利·蔚蓝林语","竹柏路500弄","802","791","121.903992","30.902732","2019/9/11","{4,4}"
"1061914","万科金色国际公寓","成山路453弄","802","791","121.507048","31.171821","2019/9/11","{4,1}"
"1061920","绿地威廉公寓北区","金高路","802","791","121.611036","31.29122","2019/9/11","{9,3}"
"1061925","万科五玠坊","杨南路1705弄","802","791","121.5148","31.155984","2019/9/11","{4,1}"
"1062076","绿城·玉兰花园(齐爱路)","齐爱路168弄","802","791","121.654873","31.220662","2019/9/11","{9,2}"
"1062180","万科地杰国际城B街坊1期","御桥地铁站6号口西北200米","802","791","121.569578","31.159539","2019/9/11","{4,1}"
"1062110","绿地东上海","秀浦路798弄之1-7号","802","791","121.568423","31.12591","2019/9/11","{9,3}"
"1062186","万科翡翠公园","荣科路277号","802","791","121.610329","31.179688","2019/9/11","{4,1}"
"1062121","万科翡翠滨江","昌邑路1500号(近桃林路)","802","791","121.537338","31.244164","2019/9/11","{4,1}"
"1062129","恒大青年公寓","东明路2061号","802","791","121.514913","31.161239","2019/9/11","{9,0}"
"1062535","绿城葛洲坝·臻园","唐龙路与齐爱路交叉口西南200米","802","791","121.65387","31.219498","2019/9/11","{9,2}"
"1062267","保利艾庐","蓝靛路1688弄","802","791","121.640585","31.098442","2019/9/11","{4,4}"
"1062547","碧桂园浦东星作","泥城镇青鸟路585弄","802","791","121.805057","30.906824","2019/9/11","{4,2}"
"1062549","万科金域澜湾","雪绒花路369弄","802","791","121.922639","30.915847","2019/9/11","{4,1}"
"1062660","绿地云悦坊","川沙路与绣川路交汇处(绿地东海岸旁)","802","791","121.700005","31.181839","2019/9/11","{9,3}"
"1062575","绿地国际家园","绿化大道与绿地大道交叉口西150米","802","791","121.697511","31.159941","2019/9/11","{9,3}"
"1062643","保利铃兰公馆","临港大道与铃兰路交汇处","802","791","121.919231","30.918587","2019/9/11","{4,4}"
"1062672","万科金色城市","None","802","791","121.571081","31.160737","2019/9/11","{4,1}"
"1062971","绿地漕泾新苑","富漕路460弄、富漕路461弄","803","791","121.403593","30.797122","2019/9/11","{9,3}"
"1063036","绿地金卫新家园","学府路2208弄","803","791","121.315084","30.744386","2019/9/11","{9,3}"
"1063041","绿地·路易宫","吕巷金张公路4640号(近金廊公路)","803","791","121.183049","30.830365","2019/9/11","{9,3}"
"1063042","绿地芳满庭(龙皓路)","学府路1581号(学府路与龙皓路交叉口)","803","791","121.317549","30.749413","2019/9/11","{9,3}"
"1063067","绿地玲珑寓","学府路1811弄26号","803","791","121.313998","30.747797","2019/9/11","{9,3}"
"1062847","万科新里程","高青路2878弄1-69号","802","791","121.529311","31.160728","2019/9/11","{4,1}"
"1062863","绿城·玉兰苑","唐丰路与春源路交叉口东150米","802","791","121.648318","31.210869","2019/9/11","{9,2}"
"1063334","绿地·蔷薇九里","广富林路1518弄527-620号","804","791","121.229255","31.060937","2019/9/11","{9,3}"
"1063219","保利·十二橡树庄园","莘砖公路3118弄2-331号","804","791","121.288259","31.094658","2019/9/11","{4,4}"
"1063472","华润·佘山九里","古楼公路659弄","804","791","121.259141","31.104522","2019/9/11","{4,5}"
"1063445","万科金色华亭","乐都西路1558弄","804","791","121.189535","31.014746","2019/9/11","{4,1}"
"1063450","绿地·云峰名邸","文宇路88弄","804","791","121.186555","31.046911","2019/9/11","{9,3}"
"1063493","万科梦想派","淡家浜街88弄","804","791","121.244033","31.061709","2019/9/11","{4,1}"
"1063557","中海·悦府","陆家圈路269弄","804","791","121.295535","31.087442","2019/9/11","{4,3}"
"1063562","保利翡丽公馆","外婆泾路288弄","804","791","121.25984","31.114335","2019/9/11","{4,4}"
"1063519","绿城兰园","平阳河路555弄","804","791","121.266816","31.074358","2019/9/11","{9,2}"
"1063540","万科白马花园","明中路999弄","804","791","121.340159","31.077599","2019/9/11","{4,1}"
"1063541","绿地凯旋宫","仓华路999弄","804","791","121.189647","31.018789","2019/9/11","{9,3}"
"1063588","恒大佘山首府","勋业东路300弄1-34号","804","791","121.219422","31.128561","2019/9/11","{9,0}"
"1063722","中海悦庭","陆家圈路168弄","804","791","121.295873","31.087025","2019/9/11","{4,3}"
"1063611","绿地云天坊","泗宝路108号","804","791","121.257742","31.117036","2019/9/11","{9,3}"
"1063618","万科云间传奇","辰塔路2155号","804","791","121.179787","31.039231","2019/9/11","{4,1}"
"1063622","松江恒大帝景","茸兴路280号","804","791","121.252822","31.039836","2019/9/11","{9,0}"
"1063727","绿地林肯公园","茸凯路300弄","804","791","121.255082","31.056276","2019/9/11","{9,3}"
"1064007","万科尚景苑","重固镇福泉山路289弄","805","791","121.188127","31.201516","2019/9/11","{4,1}"
"1063756","融创壹号公馆","恒泽路188弄","804","791","121.259364","31.123738","2019/9/11","{9,1}"
"1063774","保利西子湾","广富林路1188弄70号","804","791","121.234695","31.060961","2019/9/11","{4,4}"
"1063780","恒大茸景名园","茸北路北100米","804","791","121.25301","31.039526","2019/9/11","{9,0}"
"1064038","万科虹桥源墅","重固镇福泉山路福定路289弄29号","805","791","121.185956","31.201545","2019/9/11","{4,1}"
"1063938","万科·晶源","郡峰路9弄15号","805","791","121.193265","31.154737","2019/9/11","{4,1}"
"1063970","绿地逸湾","华新镇华志路899号","805","791","121.222918","31.229505","2019/9/11","{9,3}"
"1064072","绿地月庭","浦祥路581弄","805","791","121.035409","31.10566","2019/9/11","{9,3}"
"1064091","万科·有山","置旺路288弄(近业锦路)","805","791","121.231533","31.125729","2019/9/11","{4,1}"
"1064054","绿地新里派克公馆","秀淳路233弄","805","791","121.157059","31.165652","2019/9/11","{9,3}"
"1064208","保利建工西郊锦庐","嘉松中路6999号","805","791","121.228572","31.121415","2019/9/11","{4,4}"
"1064223","中海朱家角新城观澜府","阁游路258弄","805","791","121.051528","31.123954","2019/9/11","{4,3}"
"1064185","中海翡翠湖岸3期","青浦青浦赵巷业辉路89弄","805","791","121.234864","31.141093","2019/9/11","{4,3}"
"1064192","恒大·御澜庭(建设中)","朱家角镇淀山湖大道与复兴路交叉口","805","791","121.028875","31.127889","2019/9/11","{9,0}"
"1064205","UNICITY万科天空之城","诸陆西路966号徐盈路与诸陆西路交汇处","805","791","121.252357","31.17566","2019/9/11","{4,1}"
"1064230","东原碧桂园(建设中)","新塘港路与丁家港路交汇处西南角","805","791","121.076788","31.136111","2019/9/11","{4,2}"
"1064367","绿地·望海新都","望园南路1588弄105号","806","791","121.491335","30.916004","2019/9/11","{9,3}"
"1064329","绿地·香颂","海马路5888号","806","791","121.511438","30.826181","2019/9/11","{9,3}"
"1064345","绿地海珀华庭","新建西路238弄","806","791","121.44997","30.917008","2019/9/11","{9,3}"
"1064448","绿地南桥新苑","环城东路885弄(近运河北路)","806","791","121.468582","30.929892","2019/9/11","{9,3}"
"1064463","万科南桥传奇","国顺路668弄","806","791","121.453999","30.931083","2019/9/11","{4,1}"
"1064477","万科金域华府","万顺路709弄","806","791","121.518874","30.935633","2019/9/11","{4,1}"
"1064400","绿地未来中心","奉贤南桥望园南路1588弄1号","806","791","121.489609","30.915677","2019/9/11","{9,3}"
"1065464","万科·金域缇香","嵩山路139号","812","809","118.735171","31.992378","2019/9/11","{4,1}"
"1064490","绿地无双","航南公路","806","791","121.497223","30.939272","2019/9/11","{9,3}"
"1064510","绿地香溢","海湾镇海兴路1881弄","806","791","121.571689","30.854995","2019/9/11","{9,3}"
"1064636","中海大楼","堡镇大通路248号","807","791","121.622865","31.543294","2019/9/11","{4,3}"
"1064637","绿地长兴新苑","凤东路与金滂路交叉口西南150米","807","791","121.711293","31.382264","2019/9/11","{9,3}"
"1064665","绿地长兴家园","丰福路599弄","807","791","121.709273","31.381205","2019/9/11","{9,3}"
"1064669","绿地曼哈顿","乔松路899弄1-156号","807","791","121.425139","31.629699","2019/9/11","{9,3}"
"1064912","恒大翡翠华庭","营苑南路142号","810","809","118.824879","32.100802","2019/9/11","{9,0}"
"1064949","中海玄武公馆","恒嘉路与华飞路交汇处","810","809","118.821348","32.097236","2019/9/11","{4,3}"
"1065370","万科安品園舍(建设中)","安品街86号","811","809","118.776059","32.030648","2019/9/11","{4,1}"
"1065506","万科·金色家园","邺莫愁湖东路1-11号","812","809","118.76602","32.036018","2019/9/11","{4,1}"
"1065578","保利天悦","乐山路98号","812","809","118.724565","32.02538","2019/9/11","{4,4}"
"1064541","绿城诚园","正博路1182号","806","791","121.742648","30.876086","2019/9/11","{9,2}"
"1064689","绿地H-town","江帆路","807","791","121.422913","31.617861","2019/9/11","{9,3}"
"1064699","绿地新都会","松翠路与翠竹路交叉口东100米","807","791","121.428484","31.625207","2019/9/11","{9,3}"
"1065279","保利·堂悦","汇景北路南","811","809","118.807306","31.980556","2019/9/11","{4,4}"
"1065529","中海·塞纳丽舍东苑","新安江街60号","812","809","118.741078","31.999139","2019/9/11","{4,3}"
"1065467","万科·光明城市","嵩山路121号","812","809","118.741817","32.002122","2019/9/11","{4,1}"
"1065468","中海·塞纳丽舍西区","嵩山路126号","812","809","118.73913","32.000657","2019/9/11","{4,3}"
"1065926","万科红郡","黄家圩路41-1号","813","809","118.798264","32.094182","2019/9/11","{4,1}"
"1065809","中海凯旋门","中山北路288号","813","809","118.755041","32.085188","2019/9/11","{4,3}"
"1065833","绿城花园","建宁路57-1号","813","809","118.770775","32.091235","2019/9/11","{9,2}"
"1066089","绿地·缤纷广场","五塘广场地铁站1号口东北200米","813","809","118.77947","32.111892","2019/9/11","{9,3}"
"1066146","中海凤凰熙岸","北圩路南京环宇城中海环宇城","813","809","118.755353","32.045012","2019/9/11","{4,3}"
"1066122","恒大滨江","阅江楼街道中山北路576号","813","809","118.736403","32.088732","2019/9/11","{9,0}"
"1066361","保利·西江月","城南河路与横江大道交汇处(青奥体育公园旁)","814","809","118.658186","32.04166","2019/9/11","{4,4}"
"1066131","中海玺荟公寓","北圩路与裕盛路交叉口北50米","813","809","118.752822","32.043973","2019/9/11","{4,3}"
"1066394","中海·万锦熙岸北区","张墩路与江淼路交叉口西150米","814","809","118.623778","32.050838","2019/9/11","{4,3}"
"1066397","融创臻园","雨山西路","814","809","118.614353","32.05123","2019/9/11","{9,1}"
"1066163","华润社区巴士(地铁龙江站-华润国际社区)","江东北路与江东快速路交叉口南100米","813","809","118.740238","32.059018","2019/9/11","{4,5}"
"1066437","保利云禧(建设中)","建设路与巩固路的交汇处","814","809","118.617426","32.044211","2019/9/11","{4,4}"
"1066362","华润国际社区","广西埂大街100号","814","809","118.689042","32.088","2019/9/11","{4,5}"
"1066366","绿地悦峰公馆","侨康路","814","809","118.713321","32.180624","2019/9/11","{9,3}"
"1066555","保利·罗兰香谷","仙林湖以北1号","815","809","118.98562","32.131255","2019/9/11","{4,4}"
"1066840","恒大华府","软件大道198号","816","809","118.747349","31.980027","2019/9/11","{9,0}"
"1066553","万科金色领域","仙林守敬路1号","815","809","118.983595","32.133202","2019/9/11","{4,1}"
"1066659","融创玉兰公馆","嘉善路","815","809","118.829241","32.137042","2019/9/11","{9,1}"
"1066687","保利国际社区","燕子矶街道韩桥街8号","815","809","118.82721","32.13942","2019/9/11","{4,4}"
"1066613","保利·罗兰春天","学森路199号(仙林湖西北角)","815","809","118.978894","32.132035","2019/9/11","{4,4}"
"1066627","保利朗诗蔚蓝","玉尚路11号","815","809","118.823912","32.113386","2019/9/11","{4,4}"
"1066631","华润幸福里","新城路19号","815","809","118.889971","32.130394","2019/9/11","{4,5}"
"1066644","绿城东方玉园","栖霞灵山北路与风华路交汇处","815","809","118.931516","32.08747","2019/9/11","{9,2}"
"1066768","万科金色里程","雨花龙西路318号(铁心大厦西侧)","816","809","118.759919","31.959538","2019/9/11","{4,1}"
"1066864","南京万科尚都荟花园","金阳东街18号","816","809","118.807836","31.970505","2019/9/11","{4,1}"
"1066907","绿地·玉晖(建设中)","雨花软件大道与玉兰路交汇处(宁南街道南部新城玉兰路西侧)","816","809","118.79036","31.978859","2019/9/11","{9,3}"
"1066908","绿地云尚公馆(建设中)","软件大道38号","816","809","118.791318","31.977876","2019/9/11","{9,3}"
"1066916","万科大都会","博爱街26号","816","809","118.809285","31.967983","2019/9/11","{4,1}"
"1067219","南京碧桂园","谷里街道庆兴路8号","817","809","118.698737","31.881443","2019/9/11","{4,2}"
"1067124","保利中央公园","九龙湖公园东南","817","809","118.827238","31.900872","2019/9/11","{4,4}"
"1067059","万科·金域蓝湾(清水亭东路)","清水亭东路9号","817","809","118.832986","31.920889","2019/9/11","{4,1}"
"1067225","碧桂园湖光山色","谷里街道正方中路","817","809","118.700965","31.846832","2019/9/11","{4,2}"
"1067233","保利·樾广场","淳化街道经贸学院路8号","817","809","118.888808","31.93264","2019/9/11","{4,4}"
"1067277","万科·新都荟","梅香路22号","817","809","118.789287","31.961886","2019/9/11","{4,1}"
"1067280","恒大龙珺","九乡雅苑对面","817","809","118.961891","32.089984","2019/9/11","{9,0}"
"1067319","恒大绿洲-东区","前庄路与殷富街交叉口东150米","817","809","118.840815","31.91488","2019/9/11","{9,0}"
"1067322","万科和昌金域东方(建设中)","梨树园路9号","817","809","118.941917","31.927682","2019/9/11","{4,1}"
"1067746","碧桂园·翡翠台","仪凤南路与体育公园路交叉口东北100米","819","809","119.051228","31.633566","2019/9/11","{4,2}"
"1067648","恒大·金碧天下","永阳镇永湖路188号","819","809","119.063964","31.69698","2019/9/11","{9,0}"
"1067750","万科城","秀园路6号(石燕路与秀园路交汇处)","819","809","119.051845","31.641411","2019/9/11","{4,1}"
"1067751","碧桂园S1秦淮世家(建设中)","243省道","819","809","118.903321","31.646295","2019/9/11","{4,2}"
"1067757","碧桂园·S1秦淮世家明乐苑(建设中)","None","819","809","118.903009","31.646818","2019/9/11","{4,2}"
"1068011","无锡碧桂园","润锡北路与新华路交汇处东北侧","822","821","120.472998","31.598645","2019/9/11","{4,2}"
"1067800","高淳碧桂园","汶溪路与石臼湖北路交汇处东北角","820","809","118.890063","31.343385","2019/9/11","{4,2}"
"1068058","恒大·御澜湾","芙蓉五路与承塘路交叉口","822","821","120.353725","31.617029","2019/9/11","{9,0}"
"1068064","绿地香颂公馆二期","春合路与春新路交叉口东北150米","822","821","120.35059","31.571759","2019/9/11","{9,3}"
"1067959","恒大绿洲(春新中路)","东亭南路与太湖大道交叉口东南角","822","821","120.35693","31.57097","2019/9/11","{9,0}"
"1067983","恒大城","高铁商务区东翔路(原新韵路)东","822","821","120.451643","31.600004","2019/9/11","{9,0}"
"1068072","融创东方御园(建设中)","锡东新城商务区山河路山河雅园80号","822","821","120.453265","31.582033","2019/9/11","{9,1}"
"1068073","融创玉兰璟园","东亭北路与春塘路交汇处玖御半岛南门50米处","822","821","120.358985","31.615177","2019/9/11","{9,1}"
"1068112","华润小区","锡陆路48号","823","821","120.231201","31.597011","2019/9/11","{4,5}"
"1068016","融创满堂院","东亭路与春塘路交汇处","822","821","120.356355","31.614503","2019/9/11","{9,1}"
"1068141","融创亚美利加","华惠路与惠绿路交叉口南300米路东","823","821","120.321738","31.660497","2019/9/11","{9,1}"
"1068257","融创理想城市(一期)","金惠路","823","821","120.322601","31.665845","2019/9/11","{9,1}"
"1068179","融创理想城市花园","华惠路与惠绿路交汇处","823","821","120.321854","31.662336","2019/9/11","{9,1}"
"1068288","融创·玉兰公馆","华惠路与张村路西南交汇处","823","821","120.32824","31.661642","2019/9/11","{9,1}"
"1068305","融创·银城惠山国际社区(建设中)","张镇洛南路与钱洛路交叉处","823","821","120.189669","31.624255","2019/9/11","{9,1}"
"1068446","绿城·玉兰东花园1期","高浪路与立信大道的交汇处","824","821","120.304076","31.496878","2019/9/11","{9,2}"
"1068316","碧桂园·都荟(建设中)","林新路与凤宾路交叉口","823","821","120.302905","31.628715","2019/9/11","{4,2}"
"1068466","融创熙园(万顺道)","观山路熙园100-143号","824","821","120.281735","31.487489","2019/9/11","{9,1}"
"1068477","魅力万科城","万顺路39号","824","821","120.283177","31.504939","2019/9/11","{4,1}"
"1068501","中海·凤凰熙岸","和风路和贡湖大道交汇处","824","821","120.326156","31.483979","2019/9/11","{4,3}"
"1068506","华润·万象九里","金石路西100米","824","821","120.285532","31.516352","2019/9/11","{4,5}"
"1068452","华润幸福里(悦府)2期","孙蒋路5-10号","824","821","120.276435","31.562855","2019/9/11","{4,5}"
"1068564","碧桂园·玲珑湾","常乐路9号","824","821","120.131369","31.48077","2019/9/11","{4,2}"
"1068569","中海·海悦花园","观山路瑞景道交汇处(观山路196号)","824","821","120.334781","31.494796","2019/9/11","{4,3}"
"1068536","万科酩悦","万顺路与大通路交叉口","824","821","120.28699","31.502912","2019/9/11","{4,1}"
"1068585","万科·翡翠东方(建设中)","太湖新城吴都路与南湖大道交汇处西北侧200米处","824","821","120.326052","31.48918","2019/9/11","{4,1}"
"1068457","绿城·玉兰东花园3期","立德路8号","824","821","120.305026","31.492039","2019/9/11","{9,2}"
"1068460","万科信成道1期","信成道","824","821","120.297975","31.494595","2019/9/11","{4,1}"
"1068728","保利·城市之光","解放东路1000号","825","821","120.306851","31.583003","2019/9/11","{4,4}"
"1068841","恒大悦珑湾(建设中)","吴桥西路","825","821","120.27922","31.595519","2019/9/11","{9,0}"
"1068843","恒大悦珑湾","人民中路111号苏宁广场F1","825","821","120.302614","31.57611","2019/9/11","{9,0}"
"1068851","保利融侨时光印象(建设中)","广桐路与锡虞西路交叉口西南100米","825","821","120.340144","31.606329","2019/9/11","{4,4}"
"1068878","万科东郡(前卫路)","长江北路52号","826","821","120.351695","31.553537","2019/9/11","{4,1}"
"1068971","万科金色家园(缇香路)","叙成里路与马陆巷交叉口东南150米","826","821","120.332416","31.565329","2019/9/11","{4,1}"
"1069259","绿城锦园","站西路与锡澄路交叉口西200米","827","821","120.24595","31.859093","2019/9/11","{9,2}"
"1069023","中海寰宇天下","春华路与金城东路交叉口东北角","826","821","120.373624","31.568626","2019/9/11","{4,3}"
"1069272","绿城帝景(新生路)","勤丰路与新生路交叉口西150米","827","821","120.463983","31.832202","2019/9/11","{9,2}"
"1069364","碧桂园·白鹭涪城市展厅","香山路西150米","827","821","120.296031","31.925414","2019/9/11","{4,2}"
"1069275","江阴碧桂园·白鹭湾","延陵东路大润发东2公里","827","821","120.327349","31.908331","2019/9/11","{4,2}"
"1069334","碧桂园城市花园","新杨路东与锦绣南路北","827","821","120.51374","31.836855","2019/9/11","{4,2}"
"1069641","融创·氿园","龙潭路","828","821","119.840254","31.349573","2019/9/11","{9,1}"
"1069450","碧桂园暨阳府","花北路南150米","827","821","120.275572","31.872062","2019/9/11","{4,2}"
"1069393","江阴碧桂园","南新街37号","827","821","120.244181","31.853929","2019/9/11","{4,2}"
"1069676","恒大·溪隐府","溪隐路100号","828","821","119.830649","31.356245","2019/9/11","{9,0}"
"1069657","华润景城","荆邑中路298号","828","821","119.840632","31.372096","2019/9/11","{4,5}"
"1069663","宜兴碧桂园","宜兴芳桥镇,阳山荡风景区旁东临孝侯路,南抵芳溪路,西近芳塍路,北靠芳菲路","828","821","119.935577","31.405209","2019/9/11","{4,2}"
"1069834","宜兴碧桂园·凤鸣府(建设中)","宜浦路东150米","828","821","119.852007","31.343706","2019/9/11","{4,2}"
"1070018","绿地中央公元","昆仑大道1号","831","829","117.28552","34.215423","2019/9/11","{9,3}"
"1069915","万科城","天齐路6号","830","829","117.158456","34.306518","2019/9/11","{4,1}"
"1069946","万科公园里","平山路","830","829","117.15128","34.300411","2019/9/11","{4,1}"
"1070022","绿地国际花都","昆仑大道2号","831","829","117.289032","34.209951","2019/9/11","{9,3}"
"1070034","绿地·翠庭","元和路24号","831","829","117.286053","34.218009","2019/9/11","{9,3}"
"1070059","绿城东方雅园","振兴大道与站南路交汇处东南","831","829","117.292055","34.260504","2019/9/11","{9,2}"
"1070039","绿地世纪城","郭庄路","831","829","117.246997","34.242612","2019/9/11","{9,3}"
"1070067","绿地南社区","庆丰路西150米","831","829","117.249914","34.243865","2019/9/11","{9,3}"
"1070075","万科尚都会(建设中)","徐海路163号","831","829","117.228485","34.261486","2019/9/11","{4,1}"
"1070076","万科翡翠之光(建设中)","和平东路118号","831","829","117.262988","34.256252","2019/9/11","{4,1}"
"1070115","保利·鑫城","鑫城路3号","832","829","117.266742","34.261146","2019/9/11","{4,4}"
"1070041","绿地香颂","元和路20号","831","829","117.289121","34.217783","2019/9/11","{9,3}"
"1070410","万科翡翠天御(建设中)","矿山路6号","833","829","117.160816","34.271139","2019/9/11","{4,1}"
"1070169","绿地之窗","玉湖路与鲲鹏路交叉口西150米","832","829","117.300955","34.261955","2019/9/11","{9,3}"
"1070411","融创·玉兰公馆(建设中)","徐商路北侧","833","829","117.110829","34.268082","2019/9/11","{9,1}"
"1070412","融创淮海壹号(建设中)","三环西路西侧","833","829","117.135243","34.268793","2019/9/11","{9,1}"
"1070547","华润家园","华润路东50米","834","829","117.185131","34.357619","2019/9/11","{4,5}"
"1070496","华润云龙湖·悦府1期","中国矿业大学南湖校区南侧","834","829","117.13529","34.200242","2019/9/11","{4,5}"
"1070614","万科城麓园","规划路南200米","834","829","117.1561","34.300439","2019/9/11","{4,1}"
"1071246","华润苑","常河路23号","841","840","120.137972","31.825656","2019/9/11","{4,5}"
"1070602","万科新都会(建设中)","北京北路16号","834","829","117.191527","34.189999","2019/9/11","{4,1}"
"1070889","睢宁碧桂园","永安路(县政府北侧)","837","829","117.939464","33.917705","2019/9/11","{4,2}"
"1070891","中海丽景豪庭小区","幸福路6号","837","829","117.907575","33.906867","2019/9/11","{4,3}"
"1071278","华润中央公园","常化支路","841","840","119.961423","31.744965","2019/9/11","{4,5}"
"1071297","中海凤凰熙岸","凤凰新城中吴大道凤凰路交汇处西北角","841","840","119.990634","31.749171","2019/9/11","{4,3}"
"1071344","华润国际花园北区","富盛一路与富盛二路交叉口东150米","841","840","119.961736","31.748633","2019/9/11","{4,5}"
"1071644","中海·龙城公馆","龙城大道","843","840","119.959394","31.811599","2019/9/11","{4,3}"
"1071366","华润国际社区","茶山街道和平路与中吴大道交界处","841","840","119.960681","31.748317","2019/9/11","{4,5}"
"1071774","绿地·外滩1号","武宜北路288号","844","840","119.945094","31.743783","2019/9/11","{9,3}"
"1071674","中海锦珑湾","黄河东路81号","843","840","120.001835","31.830573","2019/9/11","{4,3}"
"1071688","中海·龙城花园","兴业路18号","843","840","119.961212","31.813264","2019/9/11","{4,3}"
"1071940","绿地·峰云汇","武宜北路21号","844","840","119.937304","31.734707","2019/9/11","{9,3}"
"1071867","常州恒大翡翠华庭","虹北路和星火南路交汇处","844","840","119.965953","31.704562","2019/9/11","{9,0}"
"1071980","绿地香颂西区","聚湖西路","844","840","119.930768","31.735284","2019/9/11","{9,3}"
"1071906","常州万科城","武宜中路与滆湖中路交汇处西南方向(阳湖二院斜对面)","844","840","119.93304","31.687045","2019/9/11","{4,1}"
"1071952","绿地·白金汉宫","聚湖东路","844","840","119.939763","31.734203","2019/9/11","{9,3}"
"1071920","绿地·香奈","西太湖生态休闲园稻香路和绿杨路交界处","844","840","119.861125","31.706374","2019/9/11","{9,3}"
"1071965","绿城玉兰广场春晓苑","人民中路888号(武进区人民路与武宜路交界处向西300米)","844","840","119.932108","31.729877","2019/9/11","{9,2}"
"1072124","万科公园大道(建设中)","科教路与长龙山路交叉口","845","840","119.626066","31.718641","2019/9/11","{4,1}"
"1072397","绿地瞰湖花园","高新区以升路(科研路口)","848","847","120.430139","31.338854","2019/9/11","{9,3}"
"1072308","保利雅苑","新区玉山路38号(玉山路与滨河路交汇处)","848","847","120.566126","31.289384","2019/9/11","{4,4}"
"1072244","碧桂园燕山公馆(建设中)","新实验小学西侧","846","840","119.485681","31.395522","2019/9/11","{4,2}"
"1072350","万科新都会","武夷山路","848","847","120.40927","31.344601","2019/9/11","{4,1}"
"1072352","中海·姑苏公馆","新区滨河路与玉山路交汇处东北方向(于交汇处沿玉山路向东100米)","848","847","120.572882","31.289638","2019/9/11","{4,3}"
"1072369","绿地中央广场","稼先路与科研路交汇处","848","847","120.429335","31.336965","2019/9/11","{9,3}"
"1072398","碧桂园","华通路299号","848","847","120.461874","31.371751","2019/9/11","{4,2}"
"1072785","绿地博墅(建设中)","新市街518号(普罗旺斯对面3)","849","847","120.458599","31.134643","2019/9/11","{9,3}"
"1072606","保利·观湖国际","郭新东路77号","849","847","120.682921","31.249471","2019/9/11","{4,4}"
"1072727","保利悦璟","经济开发区墅岛路东、东方大道北侧(独墅湖西岸)","849","847","120.696241","31.263363","2019/9/11","{4,4}"
"1072670","苏州万科城","姑苏西路139号","849","847","120.506915","31.240706","2019/9/11","{4,1}"
"1072672","保利居上","郭新东路78号","849","847","120.682794","31.246432","2019/9/11","{4,4}"
"1072690","中海山湖1号","东方大道与赏湖路交叉口","849","847","120.707334","31.242862","2019/9/11","{4,3}"
"1072856","中海青公馆","尹山湖东路与依湖路交叉口","849","847","120.703074","31.238106","2019/9/11","{4,3}"
"1072858","绿城春江明月","长江南路与七子路交叉处(尼盛滨江城对面)","849","847","120.555713","31.253638","2019/9/11","{9,2}"
"1072859","融创苏州壹号院(建设中)","太湖新城东太湖路与永旺路(吴郡路)交汇处","849","847","120.615291","31.184037","2019/9/11","{9,1}"
"1072786","万科西郡","姑苏路南200米","849","847","120.504007","31.240431","2019/9/11","{4,1}"
"1072794","万科湖西玲珑","东方大道与湖墅北路交汇处","849","847","120.679359","31.266855","2019/9/11","{4,1}"
"1072843","华润·金悦湾(怡湖路)","怡湖路和通达路交汇处实验小学东","849","847","120.680676","31.269497","2019/9/11","{4,5}"
"1073149","恒大·珺睿庭","相苏虞张公路与漕湖大道交汇往西500米","850","847","120.615109","31.452675","2019/9/11","{9,0}"
"1072904","保利·悦都(建设中)","游湖路与东安路交汇处","849","847","120.689342","31.246611","2019/9/11","{4,4}"
"1073064","华润·城立方花园","建元路与织锦路交叉口","850","847","120.601303","31.38049","2019/9/11","{4,5}"
"1073117","中海珑湾锦园","博文路6号","850","847","120.625341","31.422138","2019/9/11","{4,3}"
"1073151","万科.魅力花园","安元路与宣公路交叉口西北150米","850","847","120.611844","31.391513","2019/9/11","{4,1}"
"1073444","中海玉景湾","虎殿路与藕前路交汇处","851","847","120.54306","31.371632","2019/9/11","{4,3}"
"1073514","万科·金域平江","莲升路1号(万达广场东侧)","851","847","120.618242","31.34392","2019/9/11","{4,1}"
"1073447","万科金色里程","学前路","851","847","120.542424","31.3678","2019/9/11","{4,1}"
"1073964","绿地中心泊珑湾","吴江东太湖大道9999号","852","847","120.601052","31.130631","2019/9/11","{9,3}"
"1073615","中海凤凰熙岸二期","胥涛路1号","851","847","120.587534","31.286397","2019/9/11","{4,3}"
"1073485","万科金品家园","劳动路22-28号","851","847","120.583471","31.288153","2019/9/11","{4,1}"
"1073904","绿地太湖城","东太湖大道8899号","852","847","120.594894","31.127065","2019/9/11","{9,3}"
"1073980","华润·凯旋名邸","松陵大道和开平路交汇处","852","847","120.622843","31.135766","2019/9/11","{4,5}"
"1074085","绿地苏州ONE","江陵东路599号","852","847","120.671451","31.177992","2019/9/11","{9,3}"
"1074087","绿地萃雅苑","东太湖大道与秋枫街交汇处东南角","852","847","120.619423","31.12849","2019/9/11","{9,3}"
"1074090","碧桂园时代城(建设中)","市场路与绸都大道交汇处东南","852","847","120.609546","30.897931","2019/9/11","{4,2}"
